Year,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),cluster,Country,Food Category
2022.9999999999998,7047.63,7770.089999999999,192.09999999999997,1066.28,38.35,0,Italy,Frozen Food
2019.0,26444.570000000003,21751.45,122.56,831.7900000000001,32.04,1,Argentina,Bakery Items
2021.0,38866.8,41263.43,24.9,644.33,52.54,2,Argentina,Prepared Food
2019.9999999999998,49872.89,52126.46,149.75,970.59,34.47,1,South Africa,Frozen Food
2022.0,574.78,680.3,75.4,1104.87,54.169999999999995,0,Brazil,Bakery Items
2022.0,6744.989999999999,6123.36,28.23,1308.31,36.85,0,Italy,Prepared Food
2022.9999999999998,25544.81,20534.78,83.1,254.13000000000002,61.58,2,Russia,Beverages
2022.9999999999998,31227.830000000005,27531.76,175.43,426.57,30.56,2,China,Meat & Seafood
2021.0,30956.74,31992.479999999996,137.76,776.66,37.98,2,Italy,Fruits & Vegetables
2022.9999999999998,34812.38,40287.24,113.55,948.77,43.02,2,South Africa,Bakery Items
2024.0,6165.28,6649.18,59.55,587.31,52.459999999999994,0,South Africa,Dairy Products
2022.9999999999998,7564.959999999999,8080.02,84.93,622.85,49.72,0,UK,Prepared Food
2021.0,39467.81,44238.51,160.81,1064.83,49.61,2,Italy,Fruits & Vegetables
2021.0,2575.08,2948.07,144.92,761.8400000000001,51.87,0,Germany,Dairy Products
2018.0,29641.319999999996,30420.81,178.31,153.55,60.790000000000006,1,France,Meat & Seafood
2024.0,44974.08,51881.79,35.98,309.36,58.07,2,Spain,Meat & Seafood
2019.0,49647.16,56893.55,144.88,884.8400000000001,57.73,1,Canada,Dairy Products
2024.0,19391.4,22473.12,145.34,954.1,49.5,2,UK,Grains & Cereals
2024.0,22251.13,22714.85,64.89,1289.83,31.339999999999996,2,Australia,Fruits & Vegetables
2021.0,7127.970000000001,6705.08,20.71,697.57,48.440000000000005,0,Australia,Frozen Food
2022.9999999999998,2719.91,2582.01,27.849999999999998,361.98,44.08,0,India,Frozen Food
2024.0,43993.85,51377.53,93.19,827.6400000000001,66.88,2,USA,Frozen Food
2019.0,20260.04,18393.6,116.36000000000001,1054.0,51.2,1,Spain,Prepared Food
2024.0,36252.86,40806.0,124.33000000000001,948.36,54.8,2,Russia,Frozen Food
2022.0,29993.64,26143.71,170.9,1395.33,30.97,2,Germany,Grains & Cereals
2022.9999999999998,35565.43,32461.74,165.87,286.81,65.95,2,Canada,Meat & Seafood
2021.0,22829.41,24110.26,40.64,900.54,44.89,0,Indonesia,Fruits & Vegetables
2024.0,42109.96,38051.03,121.87,153.07,65.54,2,Saudi Arabia,Meat & Seafood
2019.0,22940.7,26488.41,25.23,74.82,56.54,1,South Africa,Grains & Cereals
2021.0,47715.07,47347.02,29.420000000000005,689.62,56.879999999999995,2,South Africa,Bakery Items
2018.0,11103.8,10173.77,70.21,490.84000000000003,69.14,0,Germany,Beverages
2018.0,1114.54,1314.03,109.34,68.91,51.64,0,USA,Dairy Products
2021.0,5460.86,5639.52,53.64,187.44,67.54,0,South Korea,Dairy Products
2018.0,35406.82,38643.84,104.87000000000002,154.73,39.23,1,Saudi Arabia,Bakery Items
2024.0,36311.05,37535.07,153.46,255.12,53.38,2,Brazil,Dairy Products
2018.0,47669.1,41733.57,64.36,477.47,65.51,1,France,Beverages
2018.0,10004.35,11998.56,118.36,1362.29,48.17000000000001,0,China,Bakery Items
2019.0,10809.83,9014.74,34.66,121.14,69.28,0,China,Meat & Seafood
2019.0,4275.46,4274.48,137.01,96.67,53.0,0,Russia,Frozen Food
2022.0,1993.0999999999997,1653.4599999999998,149.71,1042.48,49.14,0,India,Dairy Products
2022.9999999999998,37300.19,34241.74,117.96,1162.68,57.89,2,Italy,Frozen Food
2022.0,5117.99,4340.83,148.17,860.1399999999999,49.71,0,France,Prepared Food
2019.0,12616.069999999998,13450.5,123.63,410.18,42.129999999999995,0,South Africa,Dairy Products
2022.0,22874.2,19013.91,128.93,952.95,56.07,0,USA,Frozen Food
2024.0,34920.22,41297.31,119.51,166.78,34.07,2,USA,Frozen Food
2018.0,6088.35,6794.92,101.67,1149.02,54.07,0,France,Beverages
2022.9999999999998,20112.72,23111.23,182.53,397.74,46.92999999999999,2,Australia,Dairy Products
2024.0,7001.670000000001,6253.55,115.35,506.46,52.79,0,Saudi Arabia,Beverages
2022.0,25815.310000000005,29076.17,192.98,173.91,34.65,2,China,Beverages
2024.0,9741.44,10923.48,120.83,1136.78,51.6,0,Argentina,Prepared Food
2021.0,41721.49,41115.12,24.600000000000005,567.16,44.66,2,Spain,Frozen Food
2021.0,49192.28,59029.87,28.54,1290.93,41.14,2,South Africa,Beverages
2021.0,46625.67,48880.59,121.33000000000001,914.66,64.54,2,Indonesia,Dairy Products
2019.9999999999998,8909.19,8804.13,159.94,1036.76,48.9,0,India,Prepared Food
2018.0,16809.82,18628.91,20.83,1337.61,36.52,1,Japan,Meat & Seafood
2022.9999999999998,40463.95,38574.46,197.39,725.6000000000001,58.54,2,France,Dairy Products
2019.9999999999998,11109.1,12458.95,71.05000000000001,1050.53,36.53,0,India,Meat & Seafood
2019.0,3050.44,3309.9,27.19,749.25,53.23,0,Turkey,Bakery Items
2019.0,40180.37,36904.96,144.18,1353.6,40.52,1,France,Dairy Products
2021.0,39804.76,38327.61,122.11,730.23,50.769999999999996,2,China,Frozen Food
2018.0,12236.96,11797.57,169.76,257.61,47.53,0,UK,Prepared Food
2022.9999999999998,39089.47,43319.68,146.0,1208.04,54.47,2,Saudi Arabia,Dairy Products
2019.0,6050.53,5040.95,124.6,1083.62,60.17,0,Brazil,Grains & Cereals
2022.9999999999998,16404.78,16488.93,144.96,1258.65,48.67,0,South Africa,Beverages
2018.0,1098.79,1258.13,113.71000000000001,51.71,62.91,0,Australia,Bakery Items
2019.0,13413.85,16060.040000000003,153.19,1365.68,43.03,0,Saudi Arabia,Dairy Products
2022.9999999999998,18477.47,16169.260000000002,189.68,116.27,62.14,0,UK,Beverages
2024.0,23781.08,20518.47,95.72,220.58,62.52000000000001,2,Argentina,Prepared Food
2021.0,24407.25,23085.93,27.03,965.22,36.24,0,Saudi Arabia,Grains & Cereals
2018.0,10143.42,8282.51,122.22,835.7100000000002,46.78,0,Spain,Meat & Seafood
2022.9999999999998,42517.89,45806.9,40.38,1119.79,39.87,2,Italy,Prepared Food
2021.0,24957.79,23552.71,44.93,734.5,33.77,0,Italy,Grains & Cereals
2022.0,37787.32,41231.55,83.06000000000002,222.81,50.4,2,UK,Fruits & Vegetables
2018.0,15418.31,14446.9,85.5,17.79,31.57,1,Germany,Beverages
2022.9999999999998,23820.09,22406.26,123.31,1363.28,56.33,2,Canada,Dairy Products
2022.9999999999998,38824.25,31165.160000000003,89.32,1155.79,67.7,2,Turkey,Dairy Products
2022.9999999999998,38384.3,41110.12,155.28,301.83,42.32,2,Brazil,Dairy Products
2019.9999999999998,44864.56,46271.11,46.66,762.9899999999999,35.98,1,Brazil,Meat & Seafood
2022.9999999999998,26493.15,24338.43,68.05000000000001,893.8100000000001,69.94,2,Italy,Fruits & Vegetables
2022.9999999999998,22081.35,21954.34,64.9,417.68,57.16,2,Spain,Grains & Cereals
2022.0,5754.96,5176.17,138.03,876.07,47.77000000000001,0,Japan,Meat & Seafood
2024.0,48061.2,40348.26,102.55,148.08,67.86,2,Saudi Arabia,Dairy Products
2019.0,22082.54,26283.89,146.74,1093.49,46.21,1,India,Dairy Products
2024.0,14884.47,16805.56,33.18,427.4800000000001,61.0,0,South Africa,Fruits & Vegetables
2022.9999999999998,6932.17,5755.96,98.51,862.3500000000001,45.61999999999999,0,Indonesia,Dairy Products
2018.0,41164.11,44860.98,118.7,1045.49,59.02,1,Spain,Frozen Food
2022.0,13640.73,12172.06,193.59,879.77,57.32,0,Argentina,Frozen Food
2021.0,21081.25,21851.24,52.68,492.72,32.83,0,South Africa,Fruits & Vegetables
2022.0,43266.7,45722.33,56.36,1289.02,32.05,2,USA,Frozen Food
2019.9999999999998,44297.88,49936.7,57.60999999999999,828.54,69.5,1,Brazil,Beverages
2021.0,16844.8,14205.02,104.13000000000001,726.49,36.15,0,Germany,Bakery Items
2022.0,23374.75,20755.29,88.60000000000001,1282.72,68.07,0,Australia,Grains & Cereals
2024.0,15446.959999999997,14357.89,184.54,807.79,55.9,0,Germany,Meat & Seafood
2022.9999999999998,38768.71,42416.9,164.11,228.2,50.76,2,Canada,Bakery Items
2022.9999999999998,8414.8,9984.14,158.88,25.389999999999997,57.91,0,UK,Beverages
2022.9999999999998,44969.56,48115.31,178.15,330.28,37.99,2,USA,Beverages
2019.0,42832.47,39205.91,172.02,1292.03,45.79,1,USA,Meat & Seafood
2019.9999999999998,15700.61,18354.83,145.93,1318.08,53.6,0,UK,Dairy Products
2018.0,19268.21,17241.57,47.38999999999999,755.37,49.51,1,Turkey,Bakery Items
2018.0,25412.81,24517.81,53.129999999999995,905.82,63.74,1,Germany,Meat & Seafood
2022.9999999999998,24491.1,28821.19,153.93,320.0,44.13,2,Australia,Frozen Food
2018.0,3072.05,3486.72,93.10000000000001,509.61,54.14999999999999,0,China,Frozen Food
2019.0,18698.62,20495.74,199.80000000000004,245.4,35.1,1,France,Beverages
2019.9999999999998,33887.03,32310.06,104.43,426.96,37.42,1,South Korea,Meat & Seafood
2024.0,12211.81,11994.85,66.66000000000001,1324.92,52.25,0,Mexico,Beverages
2022.0,38347.96,41285.16,72.47,506.23999999999995,59.52000000000001,2,Italy,Frozen Food
2018.0,21201.55,19115.21,52.05,542.78,33.3,1,Mexico,Frozen Food
2021.0,607.89,612.11,136.62,129.37,41.94,0,South Africa,Dairy Products
2019.9999999999998,35936.68,30314.9,140.07,78.16,39.7,1,Russia,Dairy Products
2019.9999999999998,19452.21,23192.66,175.7,445.83,50.32,0,Germany,Prepared Food
2022.9999999999998,37128.77,31765.22,93.56999999999998,671.42,62.43,2,Italy,Dairy Products
2019.0,45845.58,43305.89,53.95,1280.09,59.84,1,Spain,Fruits & Vegetables
2022.9999999999998,8534.59,8703.64,43.65,487.7300000000001,56.02,0,Mexico,Meat & Seafood
2021.0,20087.93,23773.4,59.64,957.4900000000001,34.0,0,Argentina,Dairy Products
2018.0,15663.37,12969.3,45.44,1120.22,43.23,1,Brazil,Grains & Cereals
2019.0,21755.05,19070.82,145.7,1224.2,44.11,1,India,Frozen Food
2024.0,17611.63,18603.78,142.77,154.37,68.38,0,USA,Fruits & Vegetables
2022.0,22620.3,21652.05,138.18,665.27,42.14,0,Mexico,Bakery Items
2022.9999999999998,16001.7,17823.32,107.75,755.37,60.50000000000001,0,Italy,Fruits & Vegetables
2018.0,2912.85,2730.0,143.47,368.8999999999999,36.11,0,India,Dairy Products
2021.0,24341.89,20010.29,79.66000000000001,1122.45,31.99,0,Mexico,Fruits & Vegetables
2022.0,21153.26,21898.79,144.72,1168.57,46.53,0,UK,Beverages
2021.0,16980.14,14139.82,156.05,1005.2200000000001,50.459999999999994,0,Turkey,Fruits & Vegetables
2021.0,39094.08,37554.85,60.22,782.57,47.72999999999999,2,Japan,Meat & Seafood
2022.0,10883.89,12004.85,77.59,687.98,39.44,0,Spain,Frozen Food
2019.9999999999998,33202.63,31071.349999999995,177.83,446.38,53.95,1,USA,Fruits & Vegetables
2022.0,17404.36,16904.52,94.17,825.6,57.589999999999996,0,India,Prepared Food
2018.0,33314.43,27333.06,145.56,1053.59,36.18,1,Japan,Grains & Cereals
2019.9999999999998,21911.61,21742.45,31.31,637.73,49.59000000000001,1,Italy,Grains & Cereals
2019.9999999999998,38769.45,39650.62,32.62,1091.58,67.0,1,Turkey,Dairy Products
2022.9999999999998,20356.45,21635.28,32.2,928.58,65.99,0,USA,Frozen Food
2019.9999999999998,2485.8,2257.38,196.30999999999997,930.59,35.06,0,Indonesia,Meat & Seafood
2019.0,17005.27,16808.36,79.33,665.99,67.6,1,Turkey,Dairy Products
2024.0,30718.529999999995,30692.350000000002,71.42,131.67,41.46,2,Canada,Fruits & Vegetables
2021.0,14187.7,12177.46,182.9,571.63,46.76,0,Canada,Beverages
2022.9999999999998,23321.82,26952.6,133.44,735.15,40.47,2,Indonesia,Beverages
2022.0,20115.81,21021.75,124.74000000000001,33.52,60.25,0,South Korea,Fruits & Vegetables
2019.9999999999998,32024.64,30790.83,84.91000000000001,1389.61,41.99,1,South Africa,Beverages
2022.9999999999998,48787.45,57469.17,111.93,919.52,40.95000000000001,2,Saudi Arabia,Bakery Items
2019.9999999999998,36925.48,31807.4,196.64999999999998,383.31,54.96,1,Saudi Arabia,Bakery Items
2019.9999999999998,43274.46,44367.94,107.63,339.88,34.65,1,Russia,Frozen Food
2019.9999999999998,35824.19,39183.41,169.7,1180.32,32.76,1,Spain,Fruits & Vegetables
2024.0,42070.19,44375.44,103.24,1127.86,36.38,2,Mexico,Beverages
2021.0,1947.2699999999998,1969.97,176.55,637.49,59.29,0,Russia,Prepared Food
2019.0,24548.23,22927.99,23.63,256.24,55.54999999999999,1,Australia,Frozen Food
2021.0,19627.11,17656.79,146.52,126.74,60.38999999999999,0,India,Bakery Items
2022.9999999999998,15155.89,17812.77,95.41000000000001,1243.55,42.32,0,France,Fruits & Vegetables
2019.0,6031.18,5410.01,31.359999999999996,273.19,44.74,0,Japan,Frozen Food
2019.0,37390.07,36986.97,53.46,928.69,56.13,1,Canada,Beverages
2019.0,11625.88,11305.18,27.809999999999995,17.45,67.88,0,South Korea,Fruits & Vegetables
2022.0,31844.6,28277.58,168.62,779.34,39.78,2,USA,Dairy Products
2022.0,29791.77,34363.63,170.28,639.18,47.949999999999996,2,USA,Prepared Food
2022.0,2849.62,2986.54,20.21,177.3,64.93,0,Russia,Beverages
2022.9999999999998,16834.41,19328.03,50.06,1187.4,56.01,0,USA,Meat & Seafood
2022.9999999999998,23852.66,27457.11,41.4,170.52,40.6,2,Spain,Prepared Food
2018.0,41121.8,37089.42,134.05,494.02000000000004,59.13,1,USA,Beverages
2021.0,15544.309999999998,14550.89,104.67,378.06,61.15,0,China,Grains & Cereals
2019.0,47699.32,50363.8,198.64,300.52,48.6,1,Japan,Fruits & Vegetables
2019.9999999999998,1204.73,1259.67,135.47,495.6,39.25,0,India,Fruits & Vegetables
2019.9999999999998,8043.250000000001,9336.34,41.03,1208.62,69.47,0,China,Prepared Food
2022.0,1035.72,984.88,37.01,1166.98,53.83,0,South Korea,Frozen Food
2021.0,9253.38,8607.67,48.56999999999999,569.01,59.89,0,Argentina,Grains & Cereals
2024.0,33622.66,37639.57,150.86,76.83,41.28,2,South Africa,Meat & Seafood
2022.0,31651.36,26405.59,67.60000000000001,884.79,65.7,2,Australia,Prepared Food
2019.9999999999998,17989.06,20475.61,195.8,400.75,39.98,0,Saudi Arabia,Frozen Food
2018.0,18095.43,21226.57,166.18,1100.61,69.59,1,Germany,Meat & Seafood
2022.0,22099.49,18873.66,175.5,1277.99,60.29,0,India,Bakery Items
2024.0,48239.94,50223.97,158.2,1032.6,42.16,2,Australia,Bakery Items
2019.0,49902.88,53795.1,114.38,1286.43,57.74,1,Australia,Frozen Food
2021.0,13833.6,14947.190000000002,193.71999999999997,762.0800000000002,67.73,0,South Korea,Prepared Food
2019.9999999999998,28246.37,27153.02,93.72999999999999,1265.16,62.57,1,Italy,Prepared Food
2022.9999999999998,24162.4,19831.43,177.6,1092.63,39.72,2,Australia,Fruits & Vegetables
2019.9999999999998,40155.35,47142.53,156.7,78.32,30.639999999999997,1,Russia,Frozen Food
2018.0,26004.03,25273.67,67.07000000000001,166.31,42.129999999999995,1,UK,Frozen Food
2024.0,9049.12,7668.6900000000005,52.209999999999994,1111.26,47.61,0,Russia,Frozen Food
2024.0,10519.94,11336.34,134.36,1201.63,66.7,0,Saudi Arabia,Bakery Items
2019.9999999999998,46663.86,45252.87,151.36,1020.7400000000001,35.07,1,India,Dairy Products
2021.0,16288.16,18370.07,186.26,1369.24,50.17000000000001,0,Canada,Frozen Food
2019.9999999999998,47786.37,40743.03,72.82,510.3,49.68,1,Canada,Dairy Products
2024.0,34744.9,30622.039999999997,98.46,546.3,34.22,2,China,Prepared Food
2024.0,19279.87,20683.87,107.37,164.65,53.62,2,France,Dairy Products
2021.0,31951.48,36597.78,79.03,1359.78,43.85,2,China,Beverages
2022.0,32986.36,34639.82,60.94,873.46,54.73,2,China,Fruits & Vegetables
2019.0,20510.13,17424.62,100.60999999999999,176.55,66.27,1,Mexico,Grains & Cereals
2022.0,40051.48,39577.85,145.96,1369.91,40.419999999999995,2,Australia,Fruits & Vegetables
2022.0,40755.53,45348.62,123.59,271.65,56.39000000000001,2,South Korea,Frozen Food
2021.0,4995.36,4604.68,58.010000000000005,1197.3,67.01,0,Japan,Fruits & Vegetables
2024.0,39454.31,39951.72,104.91,1200.15,54.22,2,Argentina,Bakery Items
2018.0,38507.89,40945.62,21.23,1350.85,68.57,1,Saudi Arabia,Prepared Food
2022.0,14359.43,15849.56,127.61999999999999,468.67,56.42,0,Germany,Fruits & Vegetables
2019.0,13810.519999999999,14005.96,93.6,651.87,30.71,0,Turkey,Bakery Items
2018.0,7791.46,8600.1,39.49,206.86,59.93,0,Russia,Grains & Cereals
2024.0,10487.16,10653.06,57.36,1054.81,43.74,0,Indonesia,Meat & Seafood
2019.0,21160.88,23556.19,101.92,575.84,43.37,1,Argentina,Fruits & Vegetables
2019.0,20939.65,22387.48,157.21,555.88,35.03,1,Saudi Arabia,Beverages
2024.0,5223.14,5743.53,48.44,1135.58,54.71,0,USA,Frozen Food
2019.0,35504.92,31774.810000000005,146.69,200.15,38.31,1,Russia,Fruits & Vegetables
2019.9999999999998,23158.51,22429.61,91.93000000000002,1278.88,42.90999999999999,1,Turkey,Fruits & Vegetables
2022.9999999999998,42006.8,42368.02,33.38,636.92,36.29,2,Australia,Bakery Items
2018.0,43258.42,37950.98,56.35,1339.74,61.4,1,Saudi Arabia,Fruits & Vegetables
2018.0,35962.34,34399.03,160.46,371.69000000000005,69.78,1,Germany,Grains & Cereals
2021.0,30280.23,31631.33,43.98,1197.03,63.62,1,Canada,Bakery Items
2019.0,45488.89,52569.21,126.52999999999999,1278.17,33.47,1,Australia,Bakery Items
2019.9999999999998,672.51,741.07,142.08,94.3,49.68,0,South Korea,Meat & Seafood
2022.9999999999998,10355.42,9724.63,182.31000000000003,38.82,32.02,0,USA,Prepared Food
2021.0,16837.17,14297.95,112.62,501.37,56.56999999999999,0,Germany,Fruits & Vegetables
2019.9999999999998,46265.68,38294.97,148.31,1120.66,67.51,1,France,Prepared Food
2019.0,29303.889999999996,31878.38,29.79,1115.4,39.89,1,USA,Frozen Food
2018.0,18642.51,16976.66,116.01000000000002,300.13,52.43999999999999,1,South Africa,Fruits & Vegetables
2024.0,20177.39,19881.84,64.67,191.53,62.55,2,UK,Prepared Food
2019.0,4497.26,4340.2,58.48,1173.18,69.9,0,Indonesia,Beverages
2021.0,26319.97,25169.7,112.48,425.19,52.89,1,Mexico,Bakery Items
2019.0,6677.64,7070.94,69.98,932.0800000000002,35.69,0,Spain,Dairy Products
2024.0,14744.2,12073.93,162.52,414.5,57.27,0,Turkey,Bakery Items
2021.0,3330.42,2790.97,147.03,33.529999999999994,36.54,0,South Africa,Dairy Products
2022.0,22836.46,20920.04,64.96,820.66,47.49,0,UK,Dairy Products
2019.0,23264.75,25238.78,96.73000000000002,1064.52,31.61,1,Italy,Bakery Items
2018.0,37820.84,31751.280000000002,188.68999999999997,546.2,58.6,1,South Korea,Beverages
2022.0,42201.42,49235.91,84.23,205.94,49.13,2,India,Beverages
2024.0,22500.01,21129.02,52.150000000000006,737.52,47.4,2,UK,Fruits & Vegetables
2022.0,16867.83,19455.59,124.35,214.14999999999998,45.90999999999999,0,China,Grains & Cereals
2021.0,43058.71,51219.63,31.1,961.1000000000001,43.040000000000006,2,Mexico,Prepared Food
2024.0,28541.94,29937.14,38.07,311.81,62.16,2,China,Meat & Seafood
2022.9999999999998,5307.21,4368.62,82.8,967.12,54.49,0,China,Frozen Food
2018.0,9322.17,11179.24,153.62,900.87,41.75000000000001,0,Brazil,Fruits & Vegetables
2022.0,33284.79,28126.49,138.45,1113.87,64.06,2,Russia,Beverages
2019.0,34680.0,28045.7,160.94,690.05,69.95,1,Indonesia,Bakery Items
2019.0,42830.12,47766.01,162.33,207.39,39.04,1,Canada,Bakery Items
2021.0,11217.16,9051.72,138.97,1101.37,45.37,0,France,Grains & Cereals
2021.0,7220.82,7643.140000000001,116.18000000000002,969.6500000000001,54.09,0,Germany,Frozen Food
2022.0,35663.6,38690.79,43.77,467.7699999999999,64.44,2,Indonesia,Dairy Products
2021.0,27667.38,28962.89,125.26,821.78,53.05,2,France,Frozen Food
2024.0,31850.76,37235.91,166.61,397.67,68.28,2,France,Prepared Food
2021.0,2082.38,1845.5399999999997,85.73,333.79,36.58,0,China,Fruits & Vegetables
2022.0,49249.34,46203.04,130.9,554.42,66.07,2,France,Grains & Cereals
2019.9999999999998,47066.77,42938.46,64.07,702.5500000000001,57.4,1,Australia,Grains & Cereals
2021.0,20312.93,18227.93,100.56,1357.45,38.11,0,China,Beverages
2021.0,17942.49,15560.93,131.93,827.5200000000001,52.89,0,South Africa,Meat & Seafood
2021.0,4876.65,4178.05,35.1,752.3,62.36999999999999,0,Saudi Arabia,Fruits & Vegetables
2022.0,37365.34,43081.43,150.77,237.06,40.41,2,South Korea,Grains & Cereals
2022.9999999999998,4270.43,5040.7,69.09000000000002,637.62,50.96,0,Australia,Bakery Items
2019.0,39853.72,45320.14,148.62,1192.75,66.0,1,Germany,Beverages
2022.9999999999998,47563.03,44152.92,50.81,1104.15,61.07,2,Mexico,Dairy Products
2022.9999999999998,29183.93,24719.3,182.49,156.89,40.02,2,Argentina,Frozen Food
2022.9999999999998,25255.13,21478.56,128.32,458.66999999999996,68.52,2,Turkey,Meat & Seafood
2018.0,35026.38,39926.44,190.84,453.25999999999993,52.53,1,Germany,Frozen Food
2022.9999999999998,4781.44,4913.99,174.3,677.87,62.47,0,Germany,Fruits & Vegetables
2018.0,25698.189999999995,29519.12,129.72,1215.2,35.96,1,Australia,Dairy Products
2022.0,4292.19,4940.03,198.75,1073.16,47.07,0,Russia,Prepared Food
2019.9999999999998,31178.129999999997,27150.05,120.51000000000002,1065.11,52.09,1,Germany,Beverages
2024.0,48884.83,49493.39,53.160000000000004,750.5,39.8,2,Saudi Arabia,Dairy Products
2022.0,37990.58,41710.73,38.29,627.03,68.12,2,China,Beverages
2022.0,31665.640000000003,31253.42,107.86,315.01,49.21,2,Brazil,Frozen Food
2021.0,40014.07,38998.71,163.93,1084.75,63.71,2,Russia,Meat & Seafood
2019.0,49545.19,52033.37,28.52,288.9,60.06,1,Canada,Meat & Seafood
2022.9999999999998,25607.049999999996,26209.52,172.27,624.95,39.28,2,Indonesia,Prepared Food
2022.0,24563.9,20249.73,178.92,566.23,61.88,0,Germany,Grains & Cereals
2022.9999999999998,7295.930000000001,6657.76,166.02,366.41,58.51,0,Turkey,Prepared Food
2022.0,29204.96,24683.22,85.66000000000001,870.2799999999999,36.45,2,Spain,Fruits & Vegetables
2018.0,22938.77,26410.18,70.57,66.29,37.43,1,Italy,Meat & Seafood
2018.0,31680.840000000004,33876.11,104.41999999999999,1016.87,33.0,1,Canada,Fruits & Vegetables
